,N,p,k,Raft,Uninf,Geom id,Geom corr,MME,stable
369,12.0,0.29003244093085545,3.0,10.571518193312752,11.90010665230898,10.239673265973709,12.328821577204446,48.999999999999986,0.0
370,92.0,0.6880309643632542,15.0,98.5206490190045,134.55898263688573,123.49950385037467,157.37253061316923,122.01612247662918,1.0
371,91.0,0.23600585391308304,21.0,58.24458144581043,81.42762474801924,63.31456635493437,82.65161661492371,165.5623987034034,0.0
372,27.0,0.7241087655927383,4.0,27.741542815168998,30.983268943356265,29.222752681113928,37.42710655738664,22.5625,1.0
373,44.0,0.17117388164387226,4.0,17.061493950107,19.50825460248207,16.655559608473183,21.218715781540734,56.529411764705884,0.0
374,48.0,0.8479312034359271,14.0,47.91479864414143,48.887315124251884,49.24450693094042,54.55047811322966,45.20108991825613,1.0
375,1.0,0.668094322900817,21.0,1.0597013638415158,1.0476083216166114,1.0574580450164082,1.051453149265351,1.0,1.0
376,86.0,0.7388257512215678,13.0,84.8809645484003,99.07889168407769,96.69733157996862,121.44335537706482,87.3003480855296,1.0
377,77.0,0.30885492753328114,17.0,41.068874093202595,48.73067147480526,44.555152606673715,53.99396379760447,45.19095477386935,1.0
378,8.0,0.9249217648071054,5.0,9.476272129556087,9.398724845507326,9.480119907176286,10.651711980198394,7.363636363636364,1.0
379,66.0,0.001890468517356969,10.0,1.3975562951228933,1.5064931312140162,1.3583087172508739,1.526750515501147,1.0000000000000007,0.0
380,29.0,0.3722485723573289,18.0,20.652343833681613,22.51937914931379,21.040451664407172,24.169170367460268,20.32181425485961,1.0
381,95.0,0.1413061237417893,14.0,31.690223779224734,40.24351491631587,32.364316413599425,40.87360781136536,165.0236686390534,0.0
382,81.0,0.36072068787511935,12.0,67.58288063746748,97.81548011125413,79.14814276639164,104.69888222733697,215.09090909090924,0.0
383,51.0,0.3848643775670013,8.0,31.24478928481325,35.92561454804817,33.27635946285566,41.00066637892927,29.224719101123597,1.0
384,67.0,0.00920839079827096,3.0,1.480767348040924,1.477917850712347,1.42603429319447,1.5148001093669783,1.0,1.0
385,41.0,0.1625897064025108,20.0,20.37699774121432,23.847146961775866,19.441490044002254,24.1877513125778,45.37499999999996,0.0
386,66.0,0.19248237611455554,3.0,15.006519840371338,15.195414975289319,15.331586365041591,19.384415561783342,11.56,1.0
387,68.0,0.6287423538791035,8.0,59.95663088438268,71.70571925347707,69.03305609616099,91.07255079667179,60.14864197530864,1.0
388,85.0,0.823093016768864,5.0,84.32061706020917,98.39887090666993,99.14768176321104,145.9564754337484,81.51865907653384,1.0
389,51.0,0.8622820285435209,13.0,61.14822610926933,71.04598296493552,69.20633554182602,84.11515852986112,60.75164664858582,1.0
390,62.0,0.4627627017637247,5.0,39.945539600179856,44.0406003285944,43.79231196382055,59.52718973644205,36.49707602339181,1.0
391,23.0,0.15734483380509134,8.0,10.026476133740239,11.29465267451759,9.364399269392417,11.549134098675768,45.0,0.0
392,67.0,0.9633923654219163,10.0,70.69019383386436,72.07978553555554,73.59333313832039,91.76095153335889,69.03594771241829,1.0
393,5.0,0.19848406942618324,8.0,2.7452059405156097,2.8100495208142333,2.632033901464633,2.8823777916570688,2.7777777777777777,1.0
394,92.0,0.6019274156304987,3.0,109.20705070567897,180.63085686203198,139.67640422666932,196.52905532548536,-54.36774193548386,0.0
395,95.0,0.6528032884876441,18.0,76.74145956086853,81.00950187075183,81.44598426039936,92.32139666603265,76.96033402922755,1.0
396,71.0,0.4566992572172597,20.0,51.817800249173445,60.32989006397674,57.321157368754164,67.29523628816054,53.953861584754264,1.0
397,97.0,0.41446094968640246,16.0,75.62787931610053,109.20038648796127,92.37658346711082,121.0889762499082,139.58506375227688,0.0
